airport_group,date,hour,feat_season,feat_sched_flights_cnt,feat_sched_concurrence
G,2025-10-27,4,autumn,2,0
A,2025-10-27,5,autumn,0,0
B,2025-10-27,5,autumn,3,1
C,2025-10-27,5,autumn,0,0
D,2025-10-27,5,autumn,0,0
E,2025-10-27,5,autumn,0,0
F,2025-10-27,5,autumn,0,0
G,2025-10-27,5,autumn,0,0
A,2025-10-27,6,autumn,0,0
B,2025-10-27,6,autumn,0,0
C,2025-10-27,6,autumn,0,0
D,2025-10-27,6,autumn,0,0
E,2025-10-27,6,autumn,0,0
F,2025-10-27,6,autumn,0,0
G,2025-10-27,6,autumn,1,0
A,2025-10-27,7,autumn,0,0
B,2025-10-27,7,autumn,1,0
C,2025-10-27,7,autumn,0,0
D,2025-10-27,7,autumn,0,0
E,2025-10-27,7,autumn,0,0
F,2025-10-27,7,autumn,0,0
G,2025-10-27,7,autumn,2,0
A,2025-10-27,8,autumn,0,0
B,2025-10-27,8,autumn,3,0
C,2025-10-27,8,autumn,0,0
D,2025-10-27,8,autumn,0,0
E,2025-10-27,8,autumn,0,0
F,2025-10-27,8,autumn,0,0
G,2025-10-27,8,autumn,0,0
A,2025-10-27,9,autumn,0,0
B,2025-10-27,9,autumn,1,0
C,2025-10-27,9,autumn,0,0
D,2025-10-27,9,autumn,0,0
E,2025-10-27,9,autumn,0,0
F,2025-10-27,9,autumn,0,0
G,2025-10-27,9,autumn,0,0
A,2025-10-27,10,autumn,0,0
B,2025-10-27,10,autumn,2,0
C,2025-10-27,10,autumn,0,0
D,2025-10-27,10,autumn,0,0
E,2025-10-27,10,autumn,0,0
F,2025-10-27,10,autumn,0,0
G,2025-10-27,10,autumn,1,0
A,2025-10-27,11,autumn,0,0
B,2025-10-27,11,autumn,1,0
C,2025-10-27,11,autumn,0,0
D,2025-10-27,11,autumn,0,0
E,2025-10-27,11,autumn,1,0
F,2025-10-27,11,autumn,3,1
G,2025-10-27,11,autumn,2,0
A,2025-10-27,12,autumn,0,0
B,2025-10-27,12,autumn,0,0
C,2025-10-27,12,autumn,0,0
D,2025-10-27,12,autumn,0,0
E,2025-10-27,12,autumn,2,0
F,2025-10-27,12,autumn,5,0
G,2025-10-27,12,autumn,0,0
A,2025-10-27,13,autumn,0,0
B,2025-10-27,13,autumn,0,0
C,2025-10-27,13,autumn,0,0
D,2025-10-27,13,autumn,0,0
E,2025-10-27,13,autumn,1,0
F,2025-10-27,13,autumn,1,0
G,2025-10-27,13,autumn,2,0
A,2025-10-27,14,autumn,0,0
B,2025-10-27,14,autumn,1,0
C,2025-10-27,14,autumn,0,0
D,2025-10-27,14,autumn,0,0
E,2025-10-27,14,autumn,2,0
F,2025-10-27,14,autumn,0,0
G,2025-10-27,14,autumn,0,0
A,2025-10-27,15,autumn,0,0
B,2025-10-27,15,autumn,1,0
C,2025-10-27,15,autumn,0,0
D,2025-10-27,15,autumn,0,0
E,2025-10-27,15,autumn,0,0
F,2025-10-27,15,autumn,0,0
G,2025-10-27,15,autumn,0,0
A,2025-10-27,16,autumn,0,0
B,2025-10-27,16,autumn,2,1
C,2025-10-27,16,autumn,0,0
D,2025-10-27,16,autumn,0,0
E,2025-10-27,16,autumn,0,0
F,2025-10-27,16,autumn,0,0
G,2025-10-27,16,autumn,0,0
A,2025-10-27,17,autumn,0,0
B,2025-10-27,17,autumn,4,1
C,2025-10-27,17,autumn,0,0
D,2025-10-27,17,autumn,0,0
E,2025-10-27,17,autumn,0,0
F,2025-10-27,17,autumn,0,0
G,2025-10-27,17,autumn,0,0
A,2025-10-27,18,autumn,0,0
B,2025-10-27,18,autumn,1,0
C,2025-10-27,18,autumn,0,0
D,2025-10-27,18,autumn,0,0
E,2025-10-27,18,autumn,0,0
F,2025-10-27,18,autumn,0,0
G,2025-10-27,18,autumn,0,0
A,2025-10-27,19,autumn,0,0
B,2025-10-27,19,autumn,1,0
C,2025-10-27,19,autumn,0,0
D,2025-10-27,19,autumn,0,0
E,2025-10-27,19,autumn,0,0
F,2025-10-27,19,autumn,0,0
G,2025-10-27,19,autumn,1,0
A,2025-10-27,20,autumn,0,0
B,2025-10-27,20,autumn,1,0
C,2025-10-27,20,autumn,0,0
D,2025-10-27,20,autumn,0,0
E,2025-10-27,20,autumn,0,0
F,2025-10-27,20,autumn,0,0
G,2025-10-27,20,autumn,2,0
A,2025-10-27,21,autumn,0,0
B,2025-10-27,21,autumn,0,0
C,2025-10-27,21,autumn,0,0
D,2025-10-27,21,autumn,0,0
E,2025-10-27,21,autumn,0,0
F,2025-10-27,21,autumn,0,0
G,2025-10-27,21,autumn,0,0
A,2025-10-27,22,autumn,0,0
B,2025-10-27,22,autumn,0,0
C,2025-10-27,22,autumn,0,0
D,2025-10-27,22,autumn,0,0
E,2025-10-27,22,autumn,0,0
F,2025-10-27,22,autumn,0,0
G,2025-10-27,22,autumn,0,0
A,2025-10-27,23,autumn,0,0
B,2025-10-27,23,autumn,0,0
C,2025-10-27,23,autumn,0,0
D,2025-10-27,23,autumn,0,0
E,2025-10-27,23,autumn,0,0
F,2025-10-27,23,autumn,0,0
G,2025-10-27,23,autumn,0,0
A,2025-10-28,0,autumn,0,0
B,2025-10-28,0,autumn,0,0
C,2025-10-28,0,autumn,0,0
D,2025-10-28,0,autumn,0,0
E,2025-10-28,0,autumn,0,0
F,2025-10-28,0,autumn,0,0
G,2025-10-28,0,autumn,0,0
A,2025-10-28,1,autumn,0,0
B,2025-10-28,1,autumn,0,0
C,2025-10-28,1,autumn,0,0
D,2025-10-28,1,autumn,0,0
E,2025-10-28,1,autumn,0,0
F,2025-10-28,1,autumn,0,0
G,2025-10-28,1,autumn,0,0
A,2025-10-28,2,autumn,0,0
B,2025-10-28,2,autumn,0,0
C,2025-10-28,2,autumn,0,0
D,2025-10-28,2,autumn,0,0
E,2025-10-28,2,autumn,0,0
F,2025-10-28,2,autumn,0,0
G,2025-10-28,2,autumn,0,0
A,2025-10-28,3,autumn,0,0
B,2025-10-28,3,autumn,0,0
C,2025-10-28,3,autumn,0,0
D,2025-10-28,3,autumn,0,0
E,2025-10-28,3,autumn,0,0
F,2025-10-28,3,autumn,0,0
G,2025-10-28,3,autumn,1,0
A,2025-10-28,4,autumn,0,0
B,2025-10-28,4,autumn,1,0
C,2025-10-28,4,autumn,0,0
D,2025-10-28,4,autumn,0,0
E,2025-10-28,4,autumn,0,0
F,2025-10-28,4,autumn,0,0
G,2025-10-28,4,autumn,2,0
A,2025-10-28,5,autumn,0,0
B,2025-10-28,5,autumn,3,1
C,2025-10-28,5,autumn,0,0
D,2025-10-28,5,autumn,0,0
E,2025-10-28,5,autumn,0,0
F,2025-10-28,5,autumn,0,0
G,2025-10-28,5,autumn,0,0
A,2025-10-28,6,autumn,0,0
B,2025-10-28,6,autumn,0,0
C,2025-10-28,6,autumn,0,0
D,2025-10-28,6,autumn,0,0
E,2025-10-28,6,autumn,0,0
F,2025-10-28,6,autumn,0,0
G,2025-10-28,6,autumn,1,0
A,2025-10-28,7,autumn,0,0
B,2025-10-28,7,autumn,1,0
C,2025-10-28,7,autumn,0,0
D,2025-10-28,7,autumn,0,0
E,2025-10-28,7,autumn,0,0
F,2025-10-28,7,autumn,0,0
G,2025-10-28,7,autumn,2,0
A,2025-10-28,8,autumn,0,0
B,2025-10-28,8,autumn,3,0
C,2025-10-28,8,autumn,0,0
D,2025-10-28,8,autumn,0,0
E,2025-10-28,8,autumn,0,0
F,2025-10-28,8,autumn,0,0
G,2025-10-28,8,autumn,0,0
A,2025-10-28,9,autumn,0,0
B,2025-10-28,9,autumn,1,0
C,2025-10-28,9,autumn,0,0
D,2025-10-28,9,autumn,0,0
E,2025-10-28,9,autumn,0,0
F,2025-10-28,9,autumn,0,0
G,2025-10-28,9,autumn,0,0
A,2025-10-28,10,autumn,0,0
B,2025-10-28,10,autumn,2,0
C,2025-10-28,10,autumn,0,0
D,2025-10-28,10,autumn,0,0
E,2025-10-28,10,autumn,0,0
F,2025-10-28,10,autumn,0,0
G,2025-10-28,10,autumn,1,0
A,2025-10-28,11,autumn,0,0
B,2025-10-28,11,autumn,1,0
C,2025-10-28,11,autumn,0,0
D,2025-10-28,11,autumn,0,0
E,2025-10-28,11,autumn,1,0
F,2025-10-28,11,autumn,3,1
G,2025-10-28,11,autumn,2,0
A,2025-10-28,12,autumn,0,0
B,2025-10-28,12,autumn,0,0
C,2025-10-28,12,autumn,0,0
D,2025-10-28,12,autumn,0,0
E,2025-10-28,12,autumn,2,0
F,2025-10-28,12,autumn,5,0
G,2025-10-28,12,autumn,0,0
A,2025-10-28,13,autumn,0,0
B,2025-10-28,13,autumn,0,0
C,2025-10-28,13,autumn,0,0
D,2025-10-28,13,autumn,0,0
E,2025-10-28,13,autumn,1,0
F,2025-10-28,13,autumn,1,0
G,2025-10-28,13,autumn,2,0
A,2025-10-28,14,autumn,0,0
B,2025-10-28,14,autumn,1,0
C,2025-10-28,14,autumn,0,0
D,2025-10-28,14,autumn,0,0
E,2025-10-28,14,autumn,2,0
F,2025-10-28,14,autumn,0,0
G,2025-10-28,14,autumn,0,0
A,2025-10-28,15,autumn,0,0
B,2025-10-28,15,autumn,1,0
C,2025-10-28,15,autumn,0,0
D,2025-10-28,15,autumn,0,0
E,2025-10-28,15,autumn,0,0
F,2025-10-28,15,autumn,0,0
G,2025-10-28,15,autumn,0,0
A,2025-10-28,16,autumn,0,0
B,2025-10-28,16,autumn,1,0
C,2025-10-28,16,autumn,0,0
D,2025-10-28,16,autumn,0,0
E,2025-10-28,16,autumn,0,0
F,2025-10-28,16,autumn,0,0
G,2025-10-28,16,autumn,0,0
A,2025-10-28,17,autumn,0,0
B,2025-10-28,17,autumn,4,1
C,2025-10-28,17,autumn,0,0
D,2025-10-28,17,autumn,0,0
E,2025-10-28,17,autumn,0,0
F,2025-10-28,17,autumn,0,0
G,2025-10-28,17,autumn,0,0
A,2025-10-28,18,autumn,0,0
B,2025-10-28,18,autumn,2,1
C,2025-10-28,18,autumn,0,0
D,2025-10-28,18,autumn,0,0
E,2025-10-28,18,autumn,0,0
F,2025-10-28,18,autumn,0,0
G,2025-10-28,18,autumn,0,0
A,2025-10-28,19,autumn,0,0
B,2025-10-28,19,autumn,2,1
C,2025-10-28,19,autumn,0,0
D,2025-10-28,19,autumn,0,0
E,2025-10-28,19,autumn,0,0
F,2025-10-28,19,autumn,0,0
G,2025-10-28,19,autumn,1,0
A,2025-10-28,20,autumn,0,0
B,2025-10-28,20,autumn,1,0
C,2025-10-28,20,autumn,0,0
D,2025-10-28,20,autumn,0,0
E,2025-10-28,20,autumn,0,0
F,2025-10-28,20,autumn,0,0
G,2025-10-28,20,autumn,2,0
A,2025-10-28,21,autumn,0,0
B,2025-10-28,21,autumn,0,0
C,2025-10-28,21,autumn,0,0
D,2025-10-28,21,autumn,0,0
E,2025-10-28,21,autumn,0,0
F,2025-10-28,21,autumn,0,0
G,2025-10-28,21,autumn,0,0
A,2025-10-28,22,autumn,0,0
B,2025-10-28,22,autumn,0,0
C,2025-10-28,22,autumn,0,0
D,2025-10-28,22,autumn,0,0
E,2025-10-28,22,autumn,0,0
F,2025-10-28,22,autumn,0,0
G,2025-10-28,22,autumn,0,0
A,2025-10-28,23,autumn,0,0
B,2025-10-28,23,autumn,0,0
C,2025-10-28,23,autumn,0,0
D,2025-10-28,23,autumn,0,0
E,2025-10-28,23,autumn,0,0
F,2025-10-28,23,autumn,0,0
G,2025-10-28,23,autumn,0,0
A,2025-10-29,0,autumn,0,0
B,2025-10-29,0,autumn,0,0
C,2025-10-29,0,autumn,0,0
D,2025-10-29,0,autumn,0,0
E,2025-10-29,0,autumn,0,0
F,2025-10-29,0,autumn,0,0
G,2025-10-29,0,autumn,0,0
A,2025-10-29,1,autumn,0,0
B,2025-10-29,1,autumn,0,0
C,2025-10-29,1,autumn,0,0
D,2025-10-29,1,autumn,0,0
E,2025-10-29,1,autumn,0,0
F,2025-10-29,1,autumn,0,0
G,2025-10-29,1,autumn,0,0
A,2025-10-29,2,autumn,0,0
B,2025-10-29,2,autumn,0,0
C,2025-10-29,2,autumn,0,0
D,2025-10-29,2,autumn,0,0
E,2025-10-29,2,autumn,0,0
F,2025-10-29,2,autumn,0,0
G,2025-10-29,2,autumn,0,0
A,2025-10-29,3,autumn,0,0
B,2025-10-29,3,autumn,0,0
C,2025-10-29,3,autumn,0,0
D,2025-10-29,3,autumn,0,0
E,2025-10-29,3,autumn,0,0
F,2025-10-29,3,autumn,0,0
G,2025-10-29,3,autumn,1,0
A,2025-10-29,4,autumn,0,0
B,2025-10-29,4,autumn,1,0
C,2025-10-29,4,autumn,0,0
D,2025-10-29,4,autumn,0,0
E,2025-10-29,4,autumn,0,0
F,2025-10-29,4,autumn,0,0
G,2025-10-29,4,autumn,2,0
A,2025-10-29,5,autumn,0,0
B,2025-10-29,5,autumn,3,1
C,2025-10-29,5,autumn,0,0
D,2025-10-29,5,autumn,0,0
E,2025-10-29,5,autumn,0,0
F,2025-10-29,5,autumn,0,0
G,2025-10-29,5,autumn,0,0
A,2025-10-29,6,autumn,0,0
B,2025-10-29,6,autumn,0,0
C,2025-10-29,6,autumn,0,0
D,2025-10-29,6,autumn,0,0
E,2025-10-29,6,autumn,0,0
F,2025-10-29,6,autumn,0,0
G,2025-10-29,6,autumn,1,0
A,2025-10-29,7,autumn,0,0
B,2025-10-29,7,autumn,2,0
C,2025-10-29,7,autumn,0,0
D,2025-10-29,7,autumn,0,0
E,2025-10-29,7,autumn,0,0
F,2025-10-29,7,autumn,0,0
G,2025-10-29,7,autumn,2,0
A,2025-10-29,8,autumn,0,0
B,2025-10-29,8,autumn,3,0
C,2025-10-29,8,autumn,0,0
D,2025-10-29,8,autumn,0,0
E,2025-10-29,8,autumn,0,0
F,2025-10-29,8,autumn,0,0
G,2025-10-29,8,autumn,0,0
A,2025-10-29,9,autumn,0,0
B,2025-10-29,9,autumn,1,0
C,2025-10-29,9,autumn,0,0
D,2025-10-29,9,autumn,0,0
E,2025-10-29,9,autumn,0,0
F,2025-10-29,9,autumn,0,0
G,2025-10-29,9,autumn,0,0
A,2025-10-29,10,autumn,0,0
B,2025-10-29,10,autumn,2,0
C,2025-10-29,10,autumn,0,0
D,2025-10-29,10,autumn,0,0
E,2025-10-29,10,autumn,0,0
F,2025-10-29,10,autumn,0,0
G,2025-10-29,10,autumn,1,0
A,2025-10-29,11,autumn,0,0
B,2025-10-29,11,autumn,1,0
C,2025-10-29,11,autumn,0,0
D,2025-10-29,11,autumn,0,0
E,2025-10-29,11,autumn,1,0
F,2025-10-29,11,autumn,3,1
G,2025-10-29,11,autumn,2,0
A,2025-10-29,12,autumn,0,0
B,2025-10-29,12,autumn,0,0
C,2025-10-29,12,autumn,0,0
D,2025-10-29,12,autumn,0,0
E,2025-10-29,12,autumn,2,0
F,2025-10-29,12,autumn,5,0
G,2025-10-29,12,autumn,0,0
A,2025-10-29,13,autumn,0,0
B,2025-10-29,13,autumn,1,0
C,2025-10-29,13,autumn,0,0
D,2025-10-29,13,autumn,0,0
E,2025-10-29,13,autumn,1,0
F,2025-10-29,13,autumn,1,0
G,2025-10-29,13,autumn,2,0
A,2025-10-29,14,autumn,0,0
B,2025-10-29,14,autumn,2,1
C,2025-10-29,14,autumn,0,0
D,2025-10-29,14,autumn,0,0
E,2025-10-29,14,autumn,2,0
F,2025-10-29,14,autumn,0,0
G,2025-10-29,14,autumn,0,0
A,2025-10-29,15,autumn,0,0
B,2025-10-29,15,autumn,1,0
C,2025-10-29,15,autumn,0,0
D,2025-10-29,15,autumn,0,0
E,2025-10-29,15,autumn,0,0
F,2025-10-29,15,autumn,0,0
G,2025-10-29,15,autumn,0,0
A,2025-10-29,16,autumn,0,0
B,2025-10-29,16,autumn,2,1
C,2025-10-29,16,autumn,0,0
D,2025-10-29,16,autumn,0,0
E,2025-10-29,16,autumn,0,0
F,2025-10-29,16,autumn,0,0
G,2025-10-29,16,autumn,0,0
A,2025-10-29,17,autumn,0,0
B,2025-10-29,17,autumn,4,1
C,2025-10-29,17,autumn,0,0
D,2025-10-29,17,autumn,0,0
E,2025-10-29,17,autumn,0,0
F,2025-10-29,17,autumn,0,0
G,2025-10-29,17,autumn,0,0
A,2025-10-29,18,autumn,0,0
B,2025-10-29,18,autumn,1,0
C,2025-10-29,18,autumn,0,0
D,2025-10-29,18,autumn,0,0
E,2025-10-29,18,autumn,0,0
F,2025-10-29,18,autumn,0,0
G,2025-10-29,18,autumn,1,0
A,2025-10-29,19,autumn,0,0
B,2025-10-29,19,autumn,1,0
C,2025-10-29,19,autumn,0,0
D,2025-10-29,19,autumn,0,0
E,2025-10-29,19,autumn,0,0
F,2025-10-29,19,autumn,0,0
G,2025-10-29,19,autumn,1,0
A,2025-10-29,20,autumn,0,0
B,2025-10-29,20,autumn,1,0
C,2025-10-29,20,autumn,0,0
D,2025-10-29,20,autumn,0,0
E,2025-10-29,20,autumn,0,0
F,2025-10-29,20,autumn,0,0
G,2025-10-29,20,autumn,2,0
A,2025-10-29,21,autumn,0,0
B,2025-10-29,21,autumn,0,0
C,2025-10-29,21,autumn,0,0
D,2025-10-29,21,autumn,0,0
E,2025-10-29,21,autumn,0,0
F,2025-10-29,21,autumn,0,0
G,2025-10-29,21,autumn,0,0
A,2025-10-29,22,autumn,0,0
B,2025-10-29,22,autumn,0,0
C,2025-10-29,22,autumn,0,0
D,2025-10-29,22,autumn,0,0
E,2025-10-29,22,autumn,0,0
F,2025-10-29,22,autumn,0,0
G,2025-10-29,22,autumn,0,0
A,2025-10-29,23,autumn,0,0
B,2025-10-29,23,autumn,0,0
C,2025-10-29,23,autumn,0,0
D,2025-10-29,23,autumn,0,0
E,2025-10-29,23,autumn,0,0
F,2025-10-29,23,autumn,0,0
G,2025-10-29,23,autumn,0,0
A,2025-10-30,0,autumn,0,0
B,2025-10-30,0,autumn,0,0
C,2025-10-30,0,autumn,0,0
D,2025-10-30,0,autumn,0,0
E,2025-10-30,0,autumn,0,0
F,2025-10-30,0,autumn,0,0
G,2025-10-30,0,autumn,0,0
A,2025-10-30,1,autumn,0,0
B,2025-10-30,1,autumn,0,0
C,2025-10-30,1,autumn,0,0
D,2025-10-30,1,autumn,0,0
E,2025-10-30,1,autumn,0,0
F,2025-10-30,1,autumn,0,0
G,2025-10-30,1,autumn,0,0
A,2025-10-30,2,autumn,0,0
B,2025-10-30,2,autumn,0,0
C,2025-10-30,2,autumn,0,0
D,2025-10-30,2,autumn,0,0
E,2025-10-30,2,autumn,0,0
F,2025-10-30,2,autumn,0,0
G,2025-10-30,2,autumn,0,0
A,2025-10-30,3,autumn,0,0
B,2025-10-30,3,autumn,0,0
C,2025-10-30,3,autumn,0,0
D,2025-10-30,3,autumn,0,0
E,2025-10-30,3,autumn,0,0
F,2025-10-30,3,autumn,0,0
G,2025-10-30,3,autumn,1,0
A,2025-10-30,4,autumn,0,0
B,2025-10-30,4,autumn,1,0
C,2025-10-30,4,autumn,0,0
D,2025-10-30,4,autumn,0,0
E,2025-10-30,4,autumn,0,0
F,2025-10-30,4,autumn,0,0
G,2025-10-30,4,autumn,2,0
A,2025-10-30,5,autumn,0,0
B,2025-10-30,5,autumn,3,1
C,2025-10-30,5,autumn,0,0
D,2025-10-30,5,autumn,0,0
E,2025-10-30,5,autumn,0,0
F,2025-10-30,5,autumn,0,0
G,2025-10-30,5,autumn,0,0
A,2025-10-30,6,autumn,0,0
B,2025-10-30,6,autumn,0,0
C,2025-10-30,6,autumn,0,0
D,2025-10-30,6,autumn,0,0
E,2025-10-30,6,autumn,0,0
F,2025-10-30,6,autumn,0,0
G,2025-10-30,6,autumn,1,0
A,2025-10-30,7,autumn,0,0
B,2025-10-30,7,autumn,1,0
C,2025-10-30,7,autumn,0,0
D,2025-10-30,7,autumn,0,0
E,2025-10-30,7,autumn,0,0
F,2025-10-30,7,autumn,0,0
G,2025-10-30,7,autumn,2,0
A,2025-10-30,8,autumn,0,0
B,2025-10-30,8,autumn,3,0
C,2025-10-30,8,autumn,0,0
D,2025-10-30,8,autumn,0,0
E,2025-10-30,8,autumn,0,0
F,2025-10-30,8,autumn,0,0
G,2025-10-30,8,autumn,0,0
A,2025-10-30,9,autumn,0,0
B,2025-10-30,9,autumn,1,0
C,2025-10-30,9,autumn,0,0
D,2025-10-30,9,autumn,0,0
E,2025-10-30,9,autumn,0,0
F,2025-10-30,9,autumn,0,0
G,2025-10-30,9,autumn,0,0
A,2025-10-30,10,autumn,0,0
B,2025-10-30,10,autumn,2,0
C,2025-10-30,10,autumn,0,0
D,2025-10-30,10,autumn,0,0
E,2025-10-30,10,autumn,0,0
F,2025-10-30,10,autumn,0,0
G,2025-10-30,10,autumn,1,0
A,2025-10-30,11,autumn,0,0
B,2025-10-30,11,autumn,1,0
C,2025-10-30,11,autumn,0,0
D,2025-10-30,11,autumn,0,0
E,2025-10-30,11,autumn,1,0
F,2025-10-30,11,autumn,3,1
G,2025-10-30,11,autumn,2,0
A,2025-10-30,12,autumn,0,0
B,2025-10-30,12,autumn,0,0
C,2025-10-30,12,autumn,0,0
D,2025-10-30,12,autumn,0,0
E,2025-10-30,12,autumn,2,0
F,2025-10-30,12,autumn,5,0
G,2025-10-30,12,autumn,0,0
A,2025-10-30,13,autumn,0,0
B,2025-10-30,13,autumn,0,0
C,2025-10-30,13,autumn,0,0
D,2025-10-30,13,autumn,0,0
E,2025-10-30,13,autumn,1,0
F,2025-10-30,13,autumn,1,0
G,2025-10-30,13,autumn,2,0
A,2025-10-30,14,autumn,0,0
B,2025-10-30,14,autumn,1,0
C,2025-10-30,14,autumn,0,0
D,2025-10-30,14,autumn,0,0
E,2025-10-30,14,autumn,2,0
F,2025-10-30,14,autumn,0,0
G,2025-10-30,14,autumn,0,0
A,2025-10-30,15,autumn,0,0
B,2025-10-30,15,autumn,1,0
C,2025-10-30,15,autumn,0,0
D,2025-10-30,15,autumn,0,0
E,2025-10-30,15,autumn,0,0
F,2025-10-30,15,autumn,0,0
G,2025-10-30,15,autumn,0,0
A,2025-10-30,16,autumn,0,0
B,2025-10-30,16,autumn,2,1
C,2025-10-30,16,autumn,0,0
D,2025-10-30,16,autumn,0,0
E,2025-10-30,16,autumn,0,0
F,2025-10-30,16,autumn,0,0
G,2025-10-30,16,autumn,0,0
A,2025-10-30,17,autumn,0,0
B,2025-10-30,17,autumn,4,1
C,2025-10-30,17,autumn,0,0
D,2025-10-30,17,autumn,0,0
E,2025-10-30,17,autumn,0,0
F,2025-10-30,17,autumn,0,0
G,2025-10-30,17,autumn,0,0
A,2025-10-30,18,autumn,0,0
B,2025-10-30,18,autumn,1,0
C,2025-10-30,18,autumn,0,0
D,2025-10-30,18,autumn,0,0
E,2025-10-30,18,autumn,0,0
F,2025-10-30,18,autumn,0,0
G,2025-10-30,18,autumn,1,0
A,2025-10-30,19,autumn,0,0
B,2025-10-30,19,autumn,1,0
C,2025-10-30,19,autumn,0,0
D,2025-10-30,19,autumn,0,0
E,2025-10-30,19,autumn,0,0
F,2025-10-30,19,autumn,0,0
G,2025-10-30,19,autumn,1,0
A,2025-10-30,20,autumn,0,0
B,2025-10-30,20,autumn,2,0
C,2025-10-30,20,autumn,0,0
D,2025-10-30,20,autumn,0,0
E,2025-10-30,20,autumn,0,0
F,2025-10-30,20,autumn,0,0
G,2025-10-30,20,autumn,2,0
A,2025-10-30,21,autumn,0,0
B,2025-10-30,21,autumn,0,0
C,2025-10-30,21,autumn,0,0
D,2025-10-30,21,autumn,1,0
E,2025-10-30,21,autumn,0,0
F,2025-10-30,21,autumn,0,0
G,2025-10-30,21,autumn,0,0
A,2025-10-30,22,autumn,0,0
B,2025-10-30,22,autumn,0,0
C,2025-10-30,22,autumn,0,0
D,2025-10-30,22,autumn,3,1
E,2025-10-30,22,autumn,0,0
F,2025-10-30,22,autumn,0,0
G,2025-10-30,22,autumn,0,0
A,2025-10-30,23,autumn,0,0
B,2025-10-30,23,autumn,0,0
C,2025-10-30,23,autumn,0,0
D,2025-10-30,23,autumn,0,0
E,2025-10-30,23,autumn,0,0
F,2025-10-30,23,autumn,0,0
G,2025-10-30,23,autumn,0,0
A,2025-10-31,0,autumn,0,0
B,2025-10-31,0,autumn,0,0
C,2025-10-31,0,autumn,0,0
D,2025-10-31,0,autumn,0,0
E,2025-10-31,0,autumn,0,0
F,2025-10-31,0,autumn,0,0
G,2025-10-31,0,autumn,0,0
A,2025-10-31,1,autumn,0,0
B,2025-10-31,1,autumn,0,0
C,2025-10-31,1,autumn,0,0
D,2025-10-31,1,autumn,0,0
E,2025-10-31,1,autumn,0,0
F,2025-10-31,1,autumn,0,0
G,2025-10-31,1,autumn,0,0
A,2025-10-31,2,autumn,0,0
B,2025-10-31,2,autumn,0,0
C,2025-10-31,2,autumn,0,0
D,2025-10-31,2,autumn,0,0
E,2025-10-31,2,autumn,0,0
F,2025-10-31,2,autumn,0,0
G,2025-10-31,2,autumn,0,0
A,2025-10-31,3,autumn,0,0
B,2025-10-31,3,autumn,0,0
C,2025-10-31,3,autumn,0,0
D,2025-10-31,3,autumn,0,0
E,2025-10-31,3,autumn,0,0
F,2025-10-31,3,autumn,0,0
G,2025-10-31,3,autumn,1,0
A,2025-10-31,4,autumn,0,0
B,2025-10-31,4,autumn,0,0
C,2025-10-31,4,autumn,0,0
D,2025-10-31,4,autumn,0,0
E,2025-10-31,4,autumn,0,0
F,2025-10-31,4,autumn,0,0
G,2025-10-31,4,autumn,2,0
A,2025-10-31,5,autumn,0,0
B,2025-10-31,5,autumn,2,1
C,2025-10-31,5,autumn,0,0
D,2025-10-31,5,autumn,0,0
E,2025-10-31,5,autumn,0,0
F,2025-10-31,5,autumn,0,0
G,2025-10-31,5,autumn,0,0
A,2025-10-31,6,autumn,0,0
B,2025-10-31,6,autumn,1,0
C,2025-10-31,6,autumn,0,0
D,2025-10-31,6,autumn,0,0
E,2025-10-31,6,autumn,0,0
F,2025-10-31,6,autumn,0,0
G,2025-10-31,6,autumn,1,0
A,2025-10-31,7,autumn,0,0
B,2025-10-31,7,autumn,1,0
C,2025-10-31,7,autumn,0,0
D,2025-10-31,7,autumn,0,0
E,2025-10-31,7,autumn,0,0
F,2025-10-31,7,autumn,0,0
G,2025-10-31,7,autumn,2,0
A,2025-10-31,8,autumn,0,0
B,2025-10-31,8,autumn,3,0
C,2025-10-31,8,autumn,0,0
D,2025-10-31,8,autumn,0,0
E,2025-10-31,8,autumn,0,0
F,2025-10-31,8,autumn,0,0
G,2025-10-31,8,autumn,0,0
A,2025-10-31,9,autumn,0,0
B,2025-10-31,9,autumn,1,0
C,2025-10-31,9,autumn,0,0
D,2025-10-31,9,autumn,0,0
E,2025-10-31,9,autumn,0,0
F,2025-10-31,9,autumn,0,0
G,2025-10-31,9,autumn,0,0
A,2025-10-31,10,autumn,0,0
B,2025-10-31,10,autumn,2,0
C,2025-10-31,10,autumn,0,0
D,2025-10-31,10,autumn,0,0
E,2025-10-31,10,autumn,0,0
F,2025-10-31,10,autumn,0,0
G,2025-10-31,10,autumn,1,0
A,2025-10-31,11,autumn,0,0
B,2025-10-31,11,autumn,1,0
C,2025-10-31,11,autumn,0,0
D,2025-10-31,11,autumn,0,0
E,2025-10-31,11,autumn,1,0
F,2025-10-31,11,autumn,3,1
G,2025-10-31,11,autumn,2,0
A,2025-10-31,12,autumn,0,0
B,2025-10-31,12,autumn,0,0
C,2025-10-31,12,autumn,0,0
D,2025-10-31,12,autumn,0,0
E,2025-10-31,12,autumn,2,0
F,2025-10-31,12,autumn,5,0
G,2025-10-31,12,autumn,0,0
A,2025-10-31,13,autumn,0,0
B,2025-10-31,13,autumn,0,0
C,2025-10-31,13,autumn,0,0
D,2025-10-31,13,autumn,0,0
E,2025-10-31,13,autumn,1,0
